time,static_pressure,total_pressure,position_z
613.464,92873.2,92879.7012865297,731.607
613.641,92879.8,92886.30174854126,731.019
613.818,92886.3,92892.80220355264,730.43
613.998,92893.0,92899.50267256435,729.836
614.176,92899.7,92906.20314157607,729.238
614.35,92906.2,92912.70359658745,728.65
614.525,92912.90000000001,92919.40406559918,728.056
614.699,92919.5,92926.00452761073,727.465
614.873,92926.0,92932.50498262211,726.877
615.048,92932.7,92939.20545163382,726.283
615.222,92939.20000000001,92945.70590664522,725.696
615.398,92945.9,92952.40637565692,725.101
615.572,92952.5,92959.00683766848,724.511
615.746,92959.1,92965.60729968004,723.92
615.92,92965.7,92972.20776169158,723.329
616.094,92972.29999999999,92978.80822370312,722.74
616.268,92978.9,92985.40868571468,722.147
616.442,92985.5,92992.00914772623,721.557
616.616,92992.1,92999.97666913489,720.967
616.79,92998.6,93005.11006474915,720.384
616.969,93005.2,93011.7105267607,719.788
617.145,93011.90000000001,93018.41099577244,719.194
617.319,93018.4,93024.9114507838,718.608
617.495,93025.09999999999,93031.61191979553,718.013
617.669,93031.7,93038.21238180708,717.424
617.843,93038.3,93044.81284381864,716.832
618.017,93044.8,93051.31329883,716.247
618.193,93051.5,93058.01376784174,715.652
618.367,93058.1,93064.61422985328,715.061
618.541,93064.59999999999,93071.11468486465,714.472
618.715,93071.2,93077.7151468762,713.886
618.892,93077.8,93084.31560888776,713.292
619.067,93084.40000000001,93090.91607089931,712.7
619.24,93091.0,93097.51653291086,712.111
619.415,93097.6,93104.11699492241,711.522
619.589,93104.2,93110.71745693395,710.931
619.764,93110.79999999999,93117.3179189455,710.34
619.938,93117.4,93123.91838095705,709.75
620.111,93124.0,93130.51884296861,709.16
620.285,93130.5,93137.01929797998,708.574
620.461,93137.09999999999,93143.61975999152,707.984
620.637,93143.8,93150.32022900326,707.39
620.811,93150.3,93156.82068401463,706.806
620.988,93156.9,93163.42114602617,706.214
621.163,93163.5,93171.39118715405,705.621
621.337,93170.0,93176.52206304911,705.042
621.517,93176.70000000001,93183.22253206084,704.44
621.691,93183.3,93189.82299407238,703.853
621.865,93189.9,93196.42345608392,703.263
622.04,93196.40000000001,93202.92391109532,702.677
622.217,93203.09999999999,93209.62438010702,702.082
622.39,93209.6,93216.12483511842,701.495
622.565,93216.2,93222.72529712996,700.903
622.739,93222.79999999999,93229.3257591415,700.314
622.912,93229.4,93235.92622115306,699.725
623.086,93235.90000000001,93242.42667616444,699.141
623.264,93242.5,93249.02713817598,698.549
623.439,93249.2,93257.09844616363,697.956
623.613,93255.7,93262.22806219908,697.374
623.791,93262.3,93268.82852421064,696.782
623.967,93268.9,93275.42898622218,696.188
624.14,93275.5,93282.02944823373,695.599
624.314,93282.1,93288.62991024529,695.01
624.488,93288.59999999999,93295.13036525666,694.424
624.663,93295.2,93301.73082726821,693.832
624.837,93301.8,93308.33128927977,693.242
625.011,93308.4,93314.93175129131,692.658
625.187,93315.0,93321.53221330285,692.064
625.36,93321.6,93328.13267531441,691.475
625.534,93328.2,93334.73313732595,690.886
625.707,93334.7,93341.23359233733,690.297
625.881,93341.3,93347.83405434889,689.709
626.054,93347.90000000001,93354.43451636044,689.121
626.228,93354.4,93360.93497137181,688.533
626.403,93361.0,93367.53543338337,687.942
626.576,93367.6,93374.13589539492,687.353
626.75,93374.2,93380.73635740647,686.765
626.923,93380.8,93387.33681941801,686.176
627.097,93387.3,93393.83727442939,685.589
627.271,93393.9,93400.43773644093,684.999
627.445,93400.5,93407.03819845249,684.412
627.619,93407.1,93413.63866046404,683.823
627.793,93413.7,93420.23912247558,683.234
627.967,93420.2,93426.73957748697,682.648
628.142,93426.8,93433.34003949852,682.057
628.316,93433.3,93439.84049450989,681.472
628.492,93439.9,93446.44095652143,680.88
628.665,93446.5,93453.04141853299,680.291
628.838,93453.09999999999,93459.64188054453,679.704
629.012,93459.7,93466.24234255608,679.115
629.186,93466.2,93472.74279756747,678.527
629.359,93472.79999999999,93479.34325957901,677.939
629.533,93479.3,93485.84371459039,677.355
629.709,93485.90000000001,93492.44417660194,676.763
629.883,93492.5,93499.04463861349,676.174
630.056,93499.1,93505.64510062504,675.586
630.229,93505.6,93512.14555563642,675.0
630.404,93512.2,93518.74601764797,674.415
630.581,93518.8,93525.34647965952,673.822
630.754,93525.40000000001,93531.94694167108,673.235
630.928,93531.9,93538.44739668243,672.646
631.102,93538.5,93545.04785869399,672.058
631.275,93545.1,93551.64832070554,671.471
631.448,93551.59999999999,93558.14877571691,670.883
631.622,93558.2,93564.74923772847,670.295
631.796,93564.8,93571.34969974002,669.707
631.969,93571.3,93577.85015475139,669.119
632.142,93577.9,93584.45061676293,668.532
632.316,93584.40000000001,93590.95107177433,667.947
632.491,93591.0,93597.55153378587,667.357
632.665,93597.6,93604.15199579742,666.771
632.839,93604.1,93610.65245080879,666.185
633.014,93610.7,93617.25291282033,665.594
633.188,93617.2,93623.75336783171,665.012
633.365,93623.90000000001,93630.45383684344,664.42
633.538,93630.4,93636.95429185481,663.831
633.712,93637.0,93643.55475386637,663.244
633.885,93643.5,93650.05520887775,662.657
634.058,93650.09999999999,93656.65567088929,662.07
634.231,93656.6,93663.15612590067,661.484
634.406,93663.2,93669.75658791221,660.895
634.579,93669.7,93676.2570429236,660.312
634.755,93676.3,93682.85750493515,659.726
634.931,93682.9,93690.83518166485,659.133
635.104,93689.4,93695.95842195806,658.553
635.282,93696.0,93702.55888396961,657.959
635.455,93702.59999999999,93709.15934598116,657.374
635.63,93709.1,93715.65980099255,656.786
635.803,93715.7,93722.2602630041,656.199
635.977,93722.29999999999,93728.86072501563,655.612
636.15,93728.8,93736.73906951246,655.026
636.325,93735.29999999999,93741.86163503838,654.447
636.503,93741.9,93748.46209704994,653.851
636.677,93748.40000000001,93754.96255206133,653.268
636.853,93755.0,93761.56301407286,652.677
637.026,93761.6,93768.16347608442,652.091
637.199,93768.1,93774.6639310958,651.505
637.373,93774.7,93781.26439310734,650.92
637.549,93781.3,93787.8648551189,650.33
637.722,93787.8,93794.36531013028,649.744
637.895,93794.3,93800.86576514164,649.163
638.072,93800.9,93807.46622715319,648.575
638.247,93807.5,93814.06668916474,647.984
638.42,93814.0,93820.56714417612,647.399
638.595,93820.6,93827.16760618768,646.811
638.768,93827.09999999999,93833.66806119903,646.224
638.941,93833.7,93840.26852321059,645.639
639.114,93840.20000000001,93846.76897822198,645.054
639.289,93846.8,93853.36944023352,644.467
639.462,93853.3,93859.86989524489,643.882
639.637,93859.90000000001,93866.47035725645,643.293
639.81,93866.4,93872.97081226781,642.707
639.983,93873.0,93879.57127427937,642.121
640.157,93879.5,93886.07172929075,641.535
640.33,93886.1,93892.6721913023,640.951
640.504,93892.6,93899.17264631367,640.363
640.678,93899.2,93905.77310832521,639.776
640.851,93905.7,93912.2735633366,639.191
641.024,93912.3,93918.87402534815,638.604
641.197,93918.8,93925.37448035952,638.019
641.37,93925.40000000001,93931.97494237107,637.432
641.543,93931.9,93938.47539738244,636.851
641.719,93938.5,93945.075859394,636.261
641.891,93945.0,93951.57631440538,635.676
642.065,93951.5,93958.07676941674,635.09
642.238,93958.1,93964.6772314283,634.504
642.412,93964.59999999999,93971.17768643967,633.918
642.585,93971.2,93977.77814845122,633.332
642.758,93977.70000000001,93984.2786034626,632.747
642.931,93984.2,93990.77905847397,632.163
643.105,93990.8,93997.37952048553,631.575
643.278,93997.40000000001,94003.97998249708,630.99
643.451,94003.9,94010.48043750843,630.404
643.624,94010.40000000001,94018.362921754,629.82
643.798,94016.9,94023.4813475312,629.242
643.976,94023.5,94030.08180954275,628.648
644.149,94030.1,94036.68227155431,628.062
644.322,94036.5,94043.0827195655,627.482
644.497,94043.1,94049.68318157706,626.895
644.672,94049.59999999999,94056.18363658841,626.313
644.849,94056.2,94062.78409859996,625.721
645.022,94062.7,94069.28455361135,625.138
645.196,94069.3,94075.8850156229,624.551
645.369,94075.8,94082.38547063428,623.969
645.545,94082.4,94088.98593264582,623.381
645.718,94088.9,94095.48638765719,622.8
645.893,94095.4,94101.98684266857,622.211
646.067,94102.0,94108.58730468013,621.625
646.24,94108.5,94115.0877596915,621.04
646.413,94115.0,94121.58821470288,620.461
646.589,94121.6,94128.18867671443,619.871
646.762,94128.09999999999,94134.6891317258,619.286
646.935,94134.7,94141.28959373734,618.701
647.108,94141.2,94147.79004874872,618.116
647.281,94147.7,94154.2905037601,617.531
647.454,94154.2,94160.79095877147,616.949
647.629,94160.7,94167.29141378285,616.368
647.806,94167.3,94173.8918757944,615.777
647.979,94173.8,94180.39233080577,615.193
648.152,94180.4,94186.99279281731,614.607
648.325,94186.90000000001,94193.49324782871,614.023
648.498,94193.4,94199.99370284007,613.438
648.671,94199.90000000001,94206.49415785146,612.857
648.845,94206.5,94213.094619863,612.269
649.018,94213.0,94219.59507487438,611.685
649.191,94219.5,94226.09552988574,611.102
649.365,94226.09999999999,94232.69599189729,610.516
649.538,94232.6,94239.19644690868,609.933
649.711,94239.09999999999,94245.69690192005,609.348
649.885,94245.7,94252.2973639316,608.763
650.058,94252.20000000001,94258.79781894299,608.179
650.231,94258.7,94266.68395340018,607.594
650.403,94265.20000000001,94271.79872896573,607.019
650.581,94271.8,94278.39919097727,606.426
650.754,94278.3,94284.89964598865,605.842
650.927,94284.79999999999,94291.40010100002,605.259
651.1,94291.4,94298.00056301158,604.674
651.273,94297.90000000001,94304.50101802296,604.092
651.447,94304.4,94311.00147303432,603.506
651.62,94310.90000000001,94317.5019280457,602.922
651.793,94317.5,94324.10239005725,602.338
651.966,94324.0,94330.60284506863,601.754
652.139,94330.5,94337.10330008001,601.17
652.311,94337.0,94343.60375509138,600.586
652.484,94343.6,94350.20421710293,600.002
652.657,94350.09999999999,94356.7046721143,599.419
652.83,94356.6,94363.20512712568,598.838
653.004,94363.09999999999,94369.70558213704,598.252
653.177,94369.6,94376.20603714844,597.671
653.352,94376.2,94382.80649915998,597.084
653.525,94382.7,94389.30695417135,596.5
653.698,94389.20000000001,94395.80740918274,595.92
653.873,94395.7,94403.6955576512,595.334
654.046,94402.09999999999,94408.7083122053,594.758
654.224,94408.7,94415.30877421686,594.168
654.398,94415.3,94421.90923622841,593.582
654.571,94421.8,94428.40969123978,592.999
654.744,94428.3,94434.91014625116,592.418
654.918,94434.79999999999,94441.41060126251,591.834
655.092,94441.3,94447.91105627391,591.25
655.265,94447.79999999999,94454.41151128527,590.668
655.439,94454.4,94461.01197329683,590.082
655.612,94460.90000000001,94467.51242830821,589.501
655.786,94467.4,94474.01288331958,588.917
655.959,94473.90000000001,94480.51333833096,588.335
656.133,94480.5,94487.1138003425,587.75
656.305,94487.0,94493.61425535388,587.166
656.478,94493.5,94500.11471036526,586.584
656.651,94500.0,94506.61516537663,586.001
656.823,94506.5,94513.11562038801,585.418
656.996,94513.0,94519.61607539938,584.838
657.171,94519.5,94526.11653041076,584.252
657.344,94526.0,94532.61698542214,583.673
657.519,94532.5,94539.1174404335,583.088
657.693,94539.09999999999,94545.71790244505,582.503
657.865,94545.6,94552.21835745644,581.922
658.039,94552.09999999999,94558.71881246779,581.338
658.212,94558.6,94565.21926747919,580.755
658.385,94565.09999999999,94571.71972249055,580.172
658.557,94571.6,94578.22017750193,579.589
658.73,94578.09999999999,94584.7206325133,579.007
658.903,94584.6,94591.22108752468,578.425
659.076,94591.09999999999,94597.72154253605,577.842
659.249,94597.6,94604.22199754744,577.264
659.424,94604.2,94610.82245955899,576.676
659.597,94610.7,94617.32291457035,576.096
659.77,94617.2,94623.82336958173,575.512
659.943,94623.7,94630.3238245931,574.929
660.116,94630.2,94636.82427960448,574.347
660.288,94636.7,94643.32473461586,573.766
660.462,94643.2,94649.82518962723,573.182
660.634,94649.7,94657.717072102,572.602
660.808,94656.1,94662.72609264981,572.028
660.987,94662.59999999999,94669.22654766118,571.442
661.164,94669.2,94675.82700967274,570.853
661.336,94675.7,94682.3274646841,570.276
661.512,94682.2,94688.82791969548,569.692
661.686,94688.7,94695.32837470685,569.107
661.859,94695.2,94701.82882971823,568.526
662.032,94701.70000000001,94708.32928472963,567.945
662.206,94708.2,94714.82973974098,567.365
662.382,94714.8,94721.43020175253,566.779
662.554,94721.3,94727.93065676391,566.196
662.727,94727.70000000001,94734.33110477512,565.616
662.9,94734.3,94740.93156678666,565.033
663.072,94740.7,94747.33201479785,564.454
663.246,94747.2,94753.83246980923,563.872
663.42,94753.7,94760.33292482061,563.289
663.593,94760.29999999999,94766.93338683216,562.706
663.766,94766.8,94773.43384184354,562.124
663.938,94773.29999999999,94779.9342968549,561.543
664.111,94779.7,94786.33474486611,560.963
664.284,94786.2,94792.83519987749,560.379
664.457,94792.7,94799.33565488886,559.798
664.63,94799.2,94805.83610990024,559.216
664.802,94805.7,94812.3365649116,558.634
664.974,94812.2,94818.83701992298,558.053
665.147,94818.7,94825.33747493436,557.472
665.319,94825.2,94831.83792994573,556.891
665.493,94831.7,94838.33838495711,556.309
665.665,94838.2,94844.83883996848,555.729
665.838,94844.7,94851.33929497986,555.147
666.011,94851.2,94857.83974999124,554.566
666.184,94857.7,94864.3402050026,553.984
666.357,94864.20000000001,94870.840660014,553.403
666.53,94870.7,94877.34111502535,552.824
666.704,94877.20000000001,94883.84157003675,552.241
666.877,94883.7,94890.34202504811,551.66
667.05,94890.20000000001,94896.8424800595,551.078
667.222,94896.7,94903.34293507086,550.497
667.395,94903.09999999999,94909.74338308205,549.916
667.567,94909.6,94916.24383809345,549.34
667.743,94916.09999999999,94922.7442931048,548.756
667.917,94922.6,94929.2447481162,548.173
668.089,94929.1,94935.74520312758,547.592
668.262,94935.6,94942.24565813894,547.012
668.435,94942.1,94948.74611315032,546.431
668.607,94948.6,94955.24656816169,545.849
668.78,94955.1,94961.74702317307,545.27
668.953,94961.6,94968.24747818445,544.688
669.125,94968.0,94974.64792619564,544.107
669.297,94974.5,94981.14838120701,543.529
669.471,94981.0,94987.64883621839,542.949
669.646,94987.5,94994.14929122977,542.365
669.818,94994.0,95000.64974624114,541.785
669.99,95000.40000000001,95007.05019425236,541.208
670.165,95007.0,95013.65065626388,540.624
670.337,95013.4,95020.05110427509,540.044
670.51,95019.9,95026.55155928645,539.463
670.682,95026.4,95033.05201429783,538.882
670.854,95032.9,95039.55246930922,538.304
671.028,95039.4,95046.05292432058,537.721
671.2,95045.9,95052.55337933196,537.143
671.373,95052.4,95059.05383434333,536.561
671.545,95058.8,95065.45428235455,535.985
671.72,95065.3,95071.95473736592,535.401
671.892,95071.8,95078.4551923773,534.821
672.065,95078.3,95084.95564738866,534.241
672.238,95084.79999999999,95091.45610240003,533.661
672.411,95091.2,95097.85655041123,533.082
672.584,95097.7,95104.35700542261,532.5
672.757,95104.2,95110.85746043398,531.922
672.93,95110.7,95117.35791544536,531.342
673.104,95117.2,95123.85837045674,530.761
673.277,95123.7,95130.35882546811,530.18
673.449,95130.1,95136.75927347933,529.6
673.621,95136.6,95143.2597284907,529.02
673.794,95143.1,95149.76018350208,528.442
673.967,95149.5,95157.5594064426,527.866
674.143,95155.9,95162.56107952446,527.292
674.322,95162.5,95169.16154153601,526.704
674.496,95169.0,95175.6619965474,526.122
674.669,95175.40000000001,95182.0624445586,525.544
674.842,95182.0,95188.66290657014,524.962
675.015,95188.4,95195.06335458133,524.383
675.188,95194.9,95201.56380959271,523.803
675.36,95201.3,95207.96425760392,523.226
675.534,95207.8,95214.4647126153,522.648
675.709,95214.3,95220.96516762667,522.064
675.881,95220.7,95227.36561563787,521.489
676.057,95227.3,95233.96607764943,520.905
676.229,95233.7,95240.36652566062,520.326
676.401,95240.09999999999,95246.76697367181,519.754
676.578,95246.7,95253.36743568337,519.166
676.75,95253.2,95259.86789069475,518.587
676.922,95259.6,95266.26833870595,518.008
677.094,95266.09999999999,95272.7687937173,517.431
677.268,95272.6,95279.2692487287,516.85
677.441,95279.1,95285.76970374008,516.27
677.613,95285.5,95292.17015175127,515.691
677.785,95292.0,95298.67060676265,515.112
677.957,95298.5,95305.17106177402,514.534
678.129,95304.9,95311.57150978521,513.959
678.305,95311.40000000001,95318.0719647966,513.376
678.477,95317.9,95325.97367035407,512.796
678.649,95324.2,95330.87286081898,512.226
678.827,95330.8,95337.47332283054,511.641
679.001,95337.3,95343.97377784192,511.059
679.173,95343.7,95350.37422585311,510.483
679.347,95350.2,95356.8746808645,509.902
679.52,95356.7,95363.37513587587,509.325
679.693,95363.09999999999,95369.77558388707,508.745
679.866,95369.6,95376.27603889845,508.166
680.039,95376.0,95382.67648690965,507.59
680.213,95382.5,95389.17694192102,507.008
680.386,95389.0,95395.6773969324,506.429
680.558,95395.5,95402.17785194376,505.85
680.73,95401.9,95408.57829995497,505.274
680.903,95408.4,95415.07875496634,504.695
681.077,95414.9,95421.57920997772,504.116
681.25,95421.3,95427.97965798892,503.537
681.422,95427.8,95434.4801130003,502.96
681.595,95434.3,95440.98056801167,502.379
681.767,95440.7,95447.38101602287,501.801
681.939,95447.2,95453.88147103424,501.222
682.111,95453.59999999999,95460.28191904543,500.644
682.283,95460.1,95466.78237405683,500.068
682.456,95466.8,95473.48284306854,499.488
682.629,95473.6,95480.28331908045,498.909
682.801,95480.4,95487.08379509235,498.333
682.974,95487.09999999999,95493.78426410406,497.757
683.148,95494.0,95500.68474711615,497.175
683.32,95500.8,95507.48522312805,496.597
683.492,95507.5,95514.18569213977,496.02
683.665,95514.3,95520.98616815168,495.442
683.838,95521.1,95527.78664416359,494.864
684.01,95527.9,95534.58712017546,494.285
684.183,95534.6,95541.28758918721,493.707
684.355,95541.4,95548.08806519909,493.129
684.527,95548.2,95554.888541211,492.551
684.699,95555.0,95561.6890172229,491.973
684.87,95561.8,95568.4894932348,491.395
685.042,95568.5,95575.18996224653,490.823
685.217,95575.3,95581.99043825842,490.24
685.39,95582.1,95588.79091427033,489.662
685.562,95588.9,95595.59139028222,489.085
685.734,95595.6,95602.29185929395,488.507
685.906,95602.4,95609.09233530585,487.93
686.078,95609.1,95615.79280431758,487.355
686.252,95615.9,95622.59328032947,486.775
686.424,95622.7,95629.39375634138,486.197
686.596,95629.5,95636.19423235327,485.619
686.768,95636.3,95642.99470836518,485.043
686.941,95643.0,95649.6951773769,484.464
687.112,95649.8,95656.4956533888,483.888
687.285,95656.5,95663.19612240052,483.313
687.458,95663.3,95669.99659841243,482.735
687.632,95670.1,95676.79707442434,482.156
687.804,95676.9,95683.59755043621,481.579
687.977,95683.7,95690.39802644812,481.001
688.149,95690.4,95697.09849545984,480.425
688.321,95697.2,95703.89897147175,479.846
688.493,95703.9,95710.59944048346,479.273
688.667,95710.7,95717.39991649537,478.694
688.84,95717.5,95724.20039250728,478.116
689.012,95724.2,95730.900861519,477.541
689.186,95731.0,95737.7013375309,476.961
689.357,95737.7,95744.40180654262,476.391
689.533,95744.6,95751.3022895547,475.807
689.705,95751.3,95758.00275856644,475.23
689.877,95758.1,95764.80323457833,474.658
690.051,95764.9,95771.60371059022,474.077
690.223,95771.6,95778.30417960195,473.504
690.398,95778.4,95785.10465561385,472.923
690.569,95785.2,95791.90513162575,472.346
690.741,95791.9,95798.60560063747,471.77
690.913,95798.7,95805.40607664938,471.194
691.085,95805.5,95812.20655266127,470.617
691.257,95812.2,95818.907021673,470.04
691.428,95818.9,95825.60749068472,469.472
691.605,95825.7,95832.40796669663,468.886
691.776,95832.5,95839.20844270854,468.31
691.948,95839.3,95846.00891872043,467.734
692.12,95846.0,95852.70938773216,467.159
692.292,95852.8,95859.50986374405,466.581
692.464,95859.5,95866.21033275579,466.004
692.635,95866.3,95873.01080876768,465.429
692.808,95873.0,95879.71127777941,464.855
692.981,95879.8,95886.5117537913,464.278
693.154,95886.6,95893.31222980321,463.701
693.326,95893.3,95900.01269881493,463.124
693.498,95900.09999999999,95906.81317482682,462.547
693.67,95906.8,95913.51364383855,461.973
693.843,95913.59999999999,95920.31411985045,461.396
694.015,95920.4,95927.11459586235,460.819
694.186,95927.09999999999,95933.81506487407,460.243
694.358,95933.90000000001,95940.61554088599,459.667
694.53,95940.59999999999,95947.3160098977,459.092
694.702,95947.40000000001,95954.11648590962,458.515
694.874,95954.1,95960.81695492133,457.943
695.047,95960.90000000001,95967.61743093324,457.365
695.22,95967.6,95974.31789994496,456.789
695.392,95974.40000000001,95981.11837595687,456.212
695.564,95981.1,95987.81884496858,455.639
695.737,95987.90000000001,95994.61932098049,455.06
695.908,95994.6,96001.31978999221,454.486
696.081,96001.4,96008.1202660041,453.909
696.252,96008.2,96014.92074201601,453.333
696.424,96014.9,96021.62121102773,452.758
696.595,96021.6,96028.32168003946,452.183
696.767,96028.4,96035.12215605135,451.607
696.939,96035.1,96041.82262506308,451.032
697.11,96041.9,96048.62310107498,450.456
697.282,96048.6,96055.32357008671,449.881
697.454,96055.4,96062.1240460986,449.307
697.626,96062.09999999999,96068.82451511032,448.731
697.798,96068.8,96075.52498412206,448.163
697.975,96075.5,96082.22545313378,447.589
698.152,96082.4,96089.12593614585,447.004
698.323,96089.09999999999,96095.82640515757,446.429
698.495,96095.9,96102.62688116948,445.854
698.667,96102.59999999999,96109.3273501812,445.278
698.838,96109.3,96116.02781919294,444.707
699.012,96116.09999999999,96122.82829520483,444.129
699.183,96122.90000000001,96129.62877121674,443.554
699.355,96129.6,96136.32924022847,442.978
699.527,96136.3,96143.02970924019,442.406
699.7,96143.1,96149.8301852521,441.828
699.871,96149.8,96156.53065426381,441.254
700.043,96156.6,96163.33113027572,440.679
700.215,96163.3,96170.03159928744,440.103
700.386,96170.0,96176.73206829916,439.532
700.56,96176.8,96183.53254431106,438.956
700.732,96183.5,96190.23301332278,438.382
700.905,96190.20000000001,96196.93348233453,437.809
701.08,96197.0,96203.7339583464,437.23
701.251,96203.8,96210.53443435831,436.656
701.424,96210.5,96217.23490337003,436.081
701.596,96217.2,96223.93537238176,435.506
701.767,96224.0,96230.73584839366,434.931
701.939,96230.7,96237.43631740539,434.358
702.11,96237.40000000001,96244.13678641712,433.785
702.284,96244.2,96250.93726242901,433.208
702.455,96250.9,96257.63773144073,432.634
702.627,96257.7,96264.43820745264,432.061
702.799,96264.4,96271.13867646435,431.485
702.971,96271.1,96277.83914547609,430.913
703.144,96277.9,96284.63962148798,430.337
703.316,96284.6,96291.34009049971,429.763
703.488,96291.3,96298.04055951144,429.193
703.663,96298.1,96304.84103552334,428.613
703.834,96304.8,96311.54150453507,428.039
704.005,96311.5,96318.24197354678,427.467
704.178,96318.3,96325.04244955869,426.893
704.35,96325.0,96331.74291857041,426.317
704.521,96331.7,96338.44338758214,425.743
704.693,96338.5,96345.24386359403,425.17
704.865,96345.2,96351.94433260577,424.598
705.038,96351.9,96358.64480161748,424.022
705.21,96358.7,96365.44527762939,423.447
705.382,96365.4,96372.14574664111,422.875
705.554,96372.1,96378.84621565284,422.299
705.725,96378.9,96385.64669166473,421.725
705.896,96385.6,96392.34716067647,421.151
706.068,96392.3,96399.0476296882,420.582
706.241,96399.1,96405.84810570009,420.004
706.741,96418.7,96425.44947773438,418.328
706.912,96425.40000000001,96432.14994674613,417.756
707.084,96432.1,96438.85041575784,417.182
707.256,96438.9,96445.65089176974,416.608
707.428,96445.6,96452.35136078147,416.034
707.599,96452.3,96459.0518297932,415.461
707.77,96459.1,96465.85230580509,414.887
707.942,96465.8,96472.55277481682,414.314
708.113,96472.5,96479.25324382854,413.741
708.285,96479.2,96485.95371284026,413.168
708.456,96485.90000000001,96492.654181852,412.595
708.628,96492.6,96499.35465086372,412.03
708.805,96499.3,96506.05511987544,411.454
708.979,96506.1,96512.85559588735,410.874
709.151,96512.8,96519.55606489906,410.302
709.323,96519.6,96526.35654091097,409.728
709.494,96526.3,96533.05700992269,409.156
709.666,96533.0,96539.75747893442,408.583
709.837,96539.70000000001,96546.45794794615,408.011
710.01,96546.40000000001,96553.15841695787,407.437
710.181,96553.2,96559.95889296976,406.863
710.353,96559.90000000001,96566.6593619815,406.291
710.525,96566.6,96573.35983099323,405.718
710.696,96573.29999999999,96580.06030000493,405.147
710.869,96580.0,96586.76076901666,404.572
711.04,96586.8,96593.56124502857,403.999
711.212,96593.5,96600.26171404029,403.427
711.383,96600.2,96606.96218305202,402.855
711.556,96606.9,96613.66265206374,402.282
711.727,96613.59999999999,96620.36312107545,401.708
711.899,96620.4,96627.16359708736,401.135
712.07,96627.09999999999,96633.86406609908,400.564
712.242,96633.8,96640.56453511083,399.991
712.414,96640.5,96647.26500412254,399.419
712.586,96647.2,96653.96547313426,398.849
712.759,96653.9,96660.66594214599,398.272
712.93,96660.6,96667.36641115772,397.7
713.102,96667.4,96674.16688716962,397.128
713.273,96674.1,96680.86735618135,396.556
713.444,96680.8,96687.56782519307,395.983
713.616,96687.5,96694.2682942048,395.412
713.788,96694.2,96700.96876321652,394.838
713.959,96700.9,96707.66923222823,394.266
714.13,96707.5,96714.26969423979,393.701
714.306,96714.3,96721.0701702517,393.122
714.477,96721.1,96727.8706462636,392.549
714.648,96727.70000000001,96734.47110827516,391.981
714.822,96734.5,96741.27158428704,391.405
714.993,96741.2,96747.97205329877,390.833
715.164,96747.90000000001,96754.6725223105,390.263
715.336,96754.6,96761.37299132222,389.689
715.507,96761.3,96768.07346033395,389.118
715.679,96768.0,96774.77392934567,388.546
715.851,96774.7,96781.47439835739,387.973
716.022,96781.4,96788.17486736912,387.401
716.193,96788.09999999999,96794.87533638084,386.829
716.364,96794.8,96801.57580539257,386.257
716.535,96801.59999999999,96808.37628140446,385.686
716.706,96808.3,96815.07675041619,385.114
716.877,96814.9,96821.67721242773,384.549
717.052,96821.6,96828.37768143948,383.976
717.226,96828.4,96836.60161357427,383.399
717.397,96835.0,96841.77861946292,382.838
717.575,96841.6,96847.09102991199,382.269
717.754,96848.5,96855.27956448654,381.683
717.925,96855.2,96861.98003349827,381.112
718.096,96861.90000000001,96868.68050251,380.54
718.267,96868.6,96875.38097152172,379.969
718.437,96875.3,96883.50558612445,379.399
718.609,96881.9,96888.681902545,378.836
718.786,96888.7,96895.48237855689,378.255
718.958,96895.4,96902.18284756862,377.684
719.129,96902.09999999999,96908.88331658034,377.114
719.301,96908.8,96915.58378559207,376.541
719.472,96915.5,96922.2842546038,375.972
719.644,96922.2,96928.98472361552,375.401
719.816,96928.9,96935.68519262724,374.827
719.987,96935.6,96942.38566163898,374.257
720.159,96942.2,96948.98612365052,373.691
720.333,96949.0,96955.78659966242,373.117
720.506,96955.7,96962.48706867415,372.543
720.677,96962.40000000001,96969.18753768588,371.972
720.848,96969.0,96975.78799969742,371.405
721.021,96975.7,96982.48846870914,370.835
721.195,96982.5,96989.28894472105,370.259
721.366,96989.20000000001,96995.98941373278,369.689
721.537,96995.8,97002.58987574432,369.12
721.709,97002.59999999999,97009.39035175621,368.546
721.88,97009.3,97016.09082076795,367.976
722.051,97015.9,97022.69128277949,367.408
722.224,97022.7,97029.4917587914,366.834
722.394,97029.3,97036.09222080295,366.264
722.566,97036.0,97042.79268981467,365.694
722.738,97042.7,97049.4931588264,365.122
722.908,97049.40000000001,97056.19362783813,364.552
723.08,97056.1,97062.89409684985,363.982
723.251,97062.8,97069.59456586158,363.411
723.422,97069.5,97076.2950348733,362.843
723.595,97076.2,97082.99550388502,362.27
723.765,97082.8,97089.59596589657,361.703
723.939,97089.5,97096.2964349083,361.131
724.111,97096.2,97102.99690392002,360.561
724.283,97102.9,97109.69737293174,359.989
724.454,97109.6,97116.39784194349,359.422
724.627,97116.3,97123.0983109552,358.853
724.802,97123.0,97129.79877996692,358.281
724.975,97129.7,97136.49924897865,357.707
725.145,97136.40000000001,97143.19971799038,357.139
725.317,97143.1,97149.9001870021,356.567
725.488,97149.7,97156.50064901364,355.998
725.659,97156.3,97163.1011110252,355.435
725.835,97163.09999999999,97171.32996352184,354.857
726.006,97169.7,97176.50204904865,354.297
